"ID","Gender","Own_car","Own_property","Work_phone","Phone","Email","Unemployed","Num_children","Num_family","Account_length","Total_income","Age","Years_employed","Income_type","Family_status","Housing_type","Occupation_type","Target","E_score"
5011028,0,0,1,0,0,1,0,0,2,43,292500,45.4164014319254,2.77349979807936,"Working","Civil marriage","House / apartment","Sales staff",0,1
5011031,0,0,1,0,1,0,0,1,3,14,135000,47.883255645222,20.6903632518122,"Working","Civil marriage","House / apartment","Other",1,4
5011036,0,0,1,0,0,0,1,0,2,26,315000,55.5740364278527,0,"Pensioner","Married","Municipal apartment","Other",0,1
5018414,0,0,1,0,0,0,1,1,3,37,33300,62.3804732472262,0,"Pensioner","Married","House / apartment","Other",1,1
5018417,1,1,1,0,0,0,0,2,3,7,697500,38.834472987125,14.4972176020041,"Commercial associate","Separated","House / apartment","Sales staff",0,3
5018419,0,0,1,0,0,0,0,0,2,49,135000,50.4158196266864,14.2453301573612,"Commercial associate","Married","House / apartment","Sales staff",0,1
5018422,0,0,1,0,0,0,0,0,2,15,202500,51.5191961505028,2.99527026564543,"Commercial associate","Married","Municipal apartment","Laborers",0,1
5018428,1,0,1,0,0,0,0,0,1,18,135000,34.5688138702369,14.4972176020041,"Working","Single / not married","House / apartment","Laborers",0,1
5018430,1,1,1,0,0,0,0,1,3,25,112500,46.7278588882729,0.665311402698207,"Working","Married","House / apartment","Drivers",1,1
5018439,0,0,1,0,0,0,0,0,1,47,202500,55.3796450303565,14.8285043498498,"Working","Widow","House / apartment","Core staff",0,1
5018443,0,0,1,0,0,0,1,1,3,2,198000,50.6239005592175,0,"Pensioner","Married","House / apartment","Other",0,1
5018444,0,0,1,0,1,0,0,1,3,8,675000,43.3766607117189,3.82759399576993,"Commercial associate","Married","House / apartment","Sales staff",0,3
5018453,0,0,1,0,1,0,1,0,1,30,101250,60.3954906671595,0,"Pensioner","Widow","House / apartment","Other",0,1
5018461,0,0,1,0,1,0,0,1,3,36,166500,55.3276247972238,21.9936069871387,"Working","Married","House / apartment","Other",0,1
5018477,0,1,1,0,0,0,0,0,2,45,292500,52.4473466258719,12.3315331594762,"Working","Married","House / apartment","Other",0,3
5018480,1,0,1,0,1,0,0,1,3,21,112500,49.1043621703389,0.993860243536828,"Commercial associate","Married","House / apartment","Laborers",0,1
5018481,0,0,1,0,1,0,1,0,2,53,90000,61.1073464889765,0,"Pensioner","Married","House / apartment","Other",0,1
5018492,1,1,1,1,1,0,0,1,3,53,675000,44.7319246801782,12.7422192105245,"Working","Married","House / apartment","Managers",0,3
5018496,0,0,0,0,0,0,1,0,1,38,54000,56.45838039111,0,"Pensioner","Separated","House / apartment","Other",1,1
5018498,0,1,1,1,1,0,0,0,2,54,90000,51.8833377824322,2.74338282100248,"Working","Married","House / apartment","Cooking staff",1,1
5018504,0,0,0,0,0,0,1,0,2,39,58500,57.413909936549,0,"Pensioner","Married","House / apartment","Other",0,1
5021187,0,0,0,0,0,0,0,0,1,41,180000,27.7651149578705,6.92964263468791,"Commercial associate","Single / not married","House / apartment","Cooking staff",0,1
5021191,1,1,1,0,1,0,0,0,2,25,112500,41.5395251100296,6.49979123459072,"Commercial associate","Married","House / apartment","Sales staff",0,1
5021192,0,0,0,0,0,0,0,0,1,19,225000,28.7945679924981,4.9309705195863,"State servant","Single / not married","With parents","Core staff",1,3
5021193,0,0,0,0,1,0,0,0,1,27,225000,35.3299520181797,11.7647864090296,"Working","Separated","House / apartment","Laborers",0,3
5021196,0,1,1,0,0,0,0,0,2,51,675000,51.4781275453979,2.49970909738051,"Commercial associate","Civil marriage","House / apartment","Other",0,1
5021207,1,0,1,0,0,0,1,0,2,33,171000,51.1441028905453,0,"Pensioner","Civil marriage","House / apartment","Other",1,3
5021208,1,1,1,0,0,0,0,1,3,26,225000,37.2930313421905,3.08562119687605,"Working","Married","House / apartment","Drivers",0,1
5021212,1,1,1,0,1,0,0,1,3,10,225000,34.9439071301943,6.17398030075908,"State servant","Married","House / apartment","Core staff",0,3
5021219,1,1,0,0,0,0,0,0,1,13,310500,27.1874165793959,1.84534932271025,"Working","Single / not married","House / apartment","Laborers",0,3
5021228,0,0,1,0,0,0,0,2,4,43,112500,29.791166143042,0.334024654852598,"Working","Civil marriage","House / apartment","Sales staff",1,3
5021231,0,0,1,0,0,0,0,1,3,52,225000,29.0327659021061,6.49979123459072,"Working","Civil marriage","House / apartment","Sales staff",1,3
5021234,0,0,1,0,0,0,0,1,3,29,67500,34.0869422370069,4.01377167224515,"Commercial associate","Married","House / apartment","Laborers",0,3
5021237,0,0,1,0,0,0,1,0,2,41,135000,62.2791706879676,0,"Pensioner","Married","House / apartment","Other",1,3
5021250,0,0,1,0,0,0,0,0,2,38,157500,50.5308117209799,18.593126484459,"Working","Married","House / apartment","Managers",0,1
5021263,0,0,0,0,0,0,0,0,1,9,135000,52.3515198806273,2.01236165013655,"Working","Single / not married","House / apartment","Sales staff",0,1
5021264,0,0,0,0,0,0,0,0,1,32,135000,31.3435594160044,5.42653168785122,"Working","Single / not married","Rented apartment","Accountants",1,2
5021266,0,1,1,0,0,0,0,1,3,53,270000,39.7325064854172,12.5834206041192,"Working","Married","House / apartment","Laborers",0,1
5021273,1,1,1,0,0,0,0,0,1,43,110250,38.6838881017406,15.7648685462398,"Working","Single / not married","House / apartment","Other",0,3
5021283,0,0,1,0,0,0,0,1,3,56,157500,42.6949218669788,1.9302244399269,"Working","Married","House / apartment","Cooking staff",0,1
5021284,0,0,1,0,0,0,1,2,4,28,135000,60.4721520633552,0,"Pensioner","Married","House / apartment","Other",0,1
5021291,0,1,1,0,0,1,0,1,3,4,180000,32.5838312901702,0.501036982278897,"Commercial associate","Married","House / apartment","Core staff",0,3
5021298,0,0,1,0,0,1,0,0,1,36,90000,41.9693765101268,3.75367050658124,"Working","Single / not married","House / apartment","Core staff",0,3
5021302,1,0,0,0,0,1,0,1,3,14,472500,24.3865377112466,2.49970909738051,"Commercial associate","Married","With parents","Other",0,3
5021305,1,0,1,0,0,0,0,0,2,2,270000,46.2596767900778,0.67900093773315,"Working","Married","House / apartment","Laborers",0,1
5021328,0,0,1,0,0,0,0,0,2,51,90000,48.6443937931648,10.4149982545843,"State servant","Married","House / apartment","Cooking staff",0,3
5021339,1,1,1,0,0,0,0,3,5,50,270000,41.5450009240436,1.59346187806731,"Working","Married","House / apartment","Other",0,3
5021344,1,0,1,0,0,0,0,0,2,11,112500,40.9043306844083,4.50111911948911,"Working","Civil marriage","House / apartment","Laborers",0,1
5021346,0,1,1,0,0,0,0,0,2,7,315000,38.8016181030411,5.83447983189251,"Working","Civil marriage","House / apartment","Sales staff",1,1
5021347,0,0,0,1,1,0,0,0,2,17,67500,31.3435594160044,2.91860886944975,"Working","Married","Municipal apartment","Other",0,1
5021350,1,1,0,0,0,0,0,0,2,23,225000,54.6814787435745,18.097565316194,"Working","Married","House / apartment","Laborers",0,1
5021354,0,0,1,0,0,0,0,2,4,2,67500,36.3019090056606,0.583174192488552,"State servant","Married","With parents","Core staff",0,2
5021365,1,0,1,0,0,0,0,0,2,20,270000,50.5253359069659,20.5835848785396,"Commercial associate","Married","House / apartment","Drivers",0,1
5021370,0,0,1,0,0,1,0,0,2,36,247500,60.507744854446,1.58251025003936,"Working","Married","House / apartment","Managers",0,3
5021382,0,0,1,0,0,0,0,1,3,29,121500,30.1361424259225,2.08628513932524,"Working","Married","House / apartment","Other",0,3
5021393,0,0,1,0,0,0,1,0,1,10,189000,59.8095785676639,0,"Pensioner","Widow","House / apartment","Other",0,2
5021410,0,0,1,1,1,0,0,0,2,53,270000,54.9388420022314,10.9187731438702,"Working","Married","House / apartment","Private service staff",0,1
5021425,0,1,1,0,1,0,1,0,2,16,225000,60.1846718276214,0,"Pensioner","Married","House / apartment","Other",0,1
5021429,0,0,1,0,0,0,0,0,1,51,126000,51.7656077811317,6.76263030726161,"Commercial associate","Single / not married","House / apartment","Sales staff",0,3
5021434,1,0,1,0,0,0,0,1,3,28,270000,46.8455888895734,1.01302559258575,"State servant","Married","House / apartment","Laborers",0,1
5021436,1,0,1,0,0,0,0,1,3,33,135000,26.1387981957193,3.6687953893646,"Working","Married","House / apartment","Drivers",0,1
5021444,0,0,1,1,1,0,0,0,2,23,121500,36.455231798052,14.2480680643682,"Working","Married","With parents","Core staff",1,1
5021448,0,0,1,0,0,0,0,0,2,16,196650,58.6322785546589,7.51281682717647,"Commercial associate","Married","House / apartment","Cleaning staff",0,1
5021451,0,0,1,0,1,0,1,0,2,20,202500,57.901257383793,0,"Pensioner","Married","House / apartment","Other",0,3
5021455,0,0,1,1,1,0,0,0,2,8,81000,52.1297494130612,2.9295604974777,"Working","Married","House / apartment","Sales staff",0,1
5021458,0,1,0,0,0,0,0,1,3,29,225000,31.4886684873748,2.01236165013655,"Working","Civil marriage","House / apartment","Core staff",0,3
5021464,0,1,1,0,0,0,0,1,3,9,166500,32.2580203563386,1.9302244399269,"Working","Married","House / apartment","Core staff",0,3
5021466,0,0,1,0,0,0,0,0,2,7,90000,22.9381849045497,1.01302559258575,"Commercial associate","Married","House / apartment","Core staff",0,1
5021471,0,0,1,0,1,0,1,0,2,8,157500,55.8724682916145,0,"Pensioner","Married","House / apartment","Other",1,1
5021474,1,0,1,0,1,1,0,1,3,15,135000,28.6111282230299,3.334770734512,"Working","Married","House / apartment","Laborers",1,1
5021475,0,0,1,0,1,1,0,0,2,46,135000,32.5947829181982,6.76263030726161,"Working","Married","House / apartment","Cooking staff",1,1
5021487,1,1,1,0,0,0,0,0,2,14,135000,29.1997782295324,4.08769516143384,"Commercial associate","Civil marriage","With parents","Laborers",0,1
5021490,1,0,1,0,1,0,0,0,1,3,135000,29.2463226486512,1.667385367256,"Working","Single / not married","House / apartment","Sales staff",0,1
5021493,0,0,1,0,0,0,0,1,3,9,157500,43.1494144301389,5.08703121898465,"Working","Married","Municipal apartment","Sales staff",1,1
5021496,0,0,1,0,0,0,0,1,3,22,157500,41.3314441774985,7.83588985400111,"Working","Married","House / apartment","Other",0,1
5021500,1,1,1,0,0,0,0,4,6,24,292500,38.7413841488874,1.09790070980239,"Working","Married","House / apartment","Laborers",0,1
5021502,0,0,1,0,0,0,1,0,2,36,202500,57.3810550524651,0,"Pensioner","Married","House / apartment","Other",0,1
5021508,0,0,1,0,1,0,0,0,2,23,144000,49.6546814787436,27.6802398406538,"State servant","Married","House / apartment","High skill tech staff",0,1
5021522,0,0,0,0,0,1,0,0,2,53,202500,52.7622059316755,13.2487320068174,"Working","Married","House / apartment","Core staff",0,3
5021530,0,0,1,0,0,0,1,0,1,53,112500,60.8664106723615,0,"Pensioner","Widow","House / apartment","Other",0,3
5021533,1,1,1,0,0,0,0,0,2,8,135000,35.0643750385018,6.58192844480037,"Working","Married","With parents","Laborers",0,1
5021534,1,0,1,0,0,0,1,0,2,16,67500,62.7446148791556,0,"Pensioner","Married","House / apartment","Other",0,1
5021538,0,1,0,0,0,0,0,1,3,4,306000,25.489914235063,4.59420795772672,"Working","Married","House / apartment","Other",0,3
5021544,0,0,1,0,0,0,0,0,2,59,202500,57.1401192358502,4.33410679206281,"Commercial associate","Married","House / apartment","Medicine staff",0,1
5021553,0,0,1,0,0,0,0,1,3,4,202500,39.2478969451803,2.34364839798216,"Commercial associate","Married","House / apartment","Sales staff",0,1
5021554,1,1,1,0,0,0,0,1,2,27,202500,32.4250326837649,1.17456210599807,"Commercial associate","Separated","House / apartment","Drivers",0,1
5021555,1,0,1,0,0,0,0,0,2,51,135000,49.797052643107,1.58251025003936,"Working","Married","House / apartment","Drivers",0,1
5021559,1,1,1,1,1,0,0,0,2,27,360000,27.1217068112282,0.334024654852598,"Working","Married","House / apartment","Sales staff",0,2
5021566,0,0,0,0,0,0,0,0,2,8,76500,41.3341820845055,13.7634585241312,"Working","Married","House / apartment","Other",1,1
5021568,0,0,1,0,1,1,0,2,4,59,126000,34.0267082828532,13.4157443342437,"Working","Married","House / apartment","High skill tech staff",0,3
5021572,1,0,0,0,0,0,0,0,2,22,270000,26.7958958773965,4.58325632969876,"State servant","Married","House / apartment","Other",0,2
5021582,0,0,0,0,0,0,0,1,3,14,40500,35.735162255214,5.34439447764157,"State servant","Married","Rented apartment","Cooking staff",0,1
5021586,0,1,1,1,0,0,0,0,1,18,247500,53.8601066414779,3.7646221346092,"Working","Separated","House / apartment","Accountants",0,2
5021591,0,0,1,0,0,0,1,0,2,26,112500,59.1086743738749,0,"Pensioner","Married","House / apartment","Other",0,1
5021594,1,1,1,0,1,0,0,1,3,7,306000,52.5705524411863,3.58392027214796,"Commercial associate","Married","House / apartment","Managers",0,1
5021597,0,1,1,0,1,0,1,0,2,29,360000,58.2325441316386,0,"Pensioner","Married","House / apartment","Other",0,3
5021600,0,0,1,0,1,0,0,0,2,31,225000,52.8662463979411,6.66680356201702,"State servant","Married","House / apartment","Other",0,3
5021614,1,1,1,0,0,0,0,1,3,40,189000,46.2514630690569,4.16435655762952,"Commercial associate","Married","Municipal apartment","Sales staff",0,1
5021616,0,1,1,0,0,0,0,0,2,24,270000,30.2210175431391,6.59288007282833,"Working","Married","House / apartment","Other",0,2
5021617,0,0,1,0,0,0,0,0,2,9,99000,41.7530818565747,1.41549792261306,"Working","Civil marriage","House / apartment","Cooking staff",0,1
5021620,0,1,1,0,0,0,0,3,5,13,126000,41.0768188258486,0.334024654852598,"Working","Married","House / apartment","Managers",0,3
5021627,0,1,1,0,0,1,1,0,1,54,225000,60.0094457791741,0,"Pensioner","Widow","House / apartment","Other",1,1
5021630,1,0,1,0,0,0,0,0,2,51,157500,32.0362498887725,8.93105265679651,"Working","Married","House / apartment","Other",0,3
5021639,0,0,1,0,0,0,0,0,2,23,112500,58.7445327419454,1.16361047797012,"Commercial associate","Married","House / apartment","Medicine staff",1,1
5021643,0,0,1,0,1,0,1,0,2,17,112500,36.5976029624154,0,"Pensioner","Married","House / apartment","Other",1,1
5021644,0,1,1,0,0,0,1,0,2,10,144000,62.5091548765546,0,"Pensioner","Married","House / apartment","Other",0,1
5021645,0,0,1,0,0,1,0,0,2,58,292500,34.3716845657337,14.5820927192208,"Working","Civil marriage","House / apartment","Managers",0,3
5021652,1,1,1,0,0,0,0,1,3,36,270000,36.1595378412972,3.8358077167909,"Working","Married","House / apartment","Low-skill Laborers",0,1
5021662,1,0,1,1,0,0,0,1,3,59,225000,37.7502618123575,1.75226048447264,"Working","Married","House / apartment","Laborers",0,1
5021678,1,0,1,0,0,0,0,0,1,29,202500,51.3220668459996,10.001574296529,"Commercial associate","Separated","House / apartment","Cleaning staff",0,1
5021688,1,1,1,0,0,0,0,1,3,24,225000,36.1540620272832,0.67900093773315,"Working","Married","House / apartment","Managers",0,2
5021693,1,1,1,0,1,0,0,2,4,2,337500,33.9993292127833,4.59420795772672,"Working","Married","House / apartment","Laborers",0,2
5021696,0,0,1,0,1,1,0,1,2,1,180000,50.7060377694272,5.75234262168285,"Commercial associate","Separated","House / apartment","Core staff",0,1
5021702,0,1,1,1,0,0,0,1,3,44,112500,41.5450009240436,9.01318986700617,"Working","Married","House / apartment","Sales staff",0,1
5021708,0,0,1,0,0,1,0,2,4,11,202500,36.915200175226,14.2480680643682,"Working","Married","House / apartment","Laborers",0,1
5021712,0,0,1,0,0,1,0,1,3,22,243000,39.1383806649007,16.3343532036934,"Working","Married","House / apartment","Core staff",0,3
5021716,0,1,1,0,1,0,0,0,2,54,180000,46.6511974920772,8.17539032286768,"Commercial associate","Married","House / apartment","Sales staff",0,1
5021718,0,1,1,0,0,0,0,1,3,47,630000,48.6115389090809,1.09790070980239,"Working","Married","House / apartment","Other",0,1
5021730,0,1,1,0,0,1,0,1,3,39,180000,46.465019815602,3.7646221346092,"Commercial associate","Married","House / apartment","Cleaning staff",0,1
5021733,0,0,1,0,0,0,0,0,1,7,135000,36.8823452911422,4.92001889155835,"Commercial associate","Widow","House / apartment","Sales staff",0,3
5021734,0,0,1,0,0,0,1,0,1,25,189000,57.1072643517663,0,"Pensioner","Widow","House / apartment","Other",0,1
5021740,0,0,1,0,0,1,0,1,3,29,112500,28.4906603147224,7.59495403738612,"Working","Married","House / apartment","Core staff",0,1
5021752,0,0,1,0,0,0,0,0,2,16,171000,30.259348241237,1.667385367256,"Working","Married","House / apartment","High skill tech staff",0,2
5021756,0,1,1,0,1,1,0,0,2,31,432000,34.8234392218868,3.334770734512,"Commercial associate","Married","House / apartment","Managers",0,2
5021761,0,0,0,0,0,0,0,0,2,41,112500,46.4841851646509,2.24782165273756,"Commercial associate","Married","With parents","Other",0,1
5021769,0,0,1,0,0,0,0,1,3,11,67500,34.9740241072712,1.41549792261306,"Working","Married","House / apartment","High skill tech staff",0,3
5021772,0,0,1,0,0,0,0,0,2,39,292500,39.7598855554871,4.24923167484616,"Commercial associate","Civil marriage","House / apartment","Laborers",0,3
5021788,0,1,1,0,0,0,0,2,4,45,157500,41.1261011519744,18.8340623010739,"Working","Married","House / apartment","High skill tech staff",0,1
5021793,0,0,1,0,0,0,0,0,2,27,225000,33.7447038611334,0.511988610306851,"Commercial associate","Married","House / apartment","Core staff",0,1
5021808,1,0,1,0,0,0,0,0,1,2,157500,30.1416182399365,1.00207396455779,"Working","Single / not married","House / apartment","Laborers",0,1
5021809,0,0,1,0,0,0,0,0,2,6,112500,50.7744854446019,1.16361047797012,"Working","Married","House / apartment","Laborers",0,1
5021810,0,1,1,0,1,1,0,1,3,42,67500,31.3599868580464,4.59420795772672,"Working","Married","House / apartment","Cooking staff",0,1
5021822,0,0,1,0,0,0,0,0,2,42,162000,47.5930375024812,12.8462596767901,"Working","Married","House / apartment","Medicine staff",0,3
5021826,1,0,1,0,0,0,0,0,2,18,270000,42.5251716325455,4.34505842009076,"Commercial associate","Married","House / apartment","High skill tech staff",0,3
5021827,0,0,1,0,0,0,0,0,2,16,166500,36.0199045839408,5.24856773239697,"Working","Married","House / apartment","Laborers",0,2
5021832,0,1,1,0,0,0,0,1,3,18,157500,32.6851338494288,5.91935494910915,"Commercial associate","Married","House / apartment","Accountants",0,1
5021838,0,0,1,0,0,1,1,0,2,58,157500,55.741048755279,0,"Pensioner","Married","House / apartment","Other",0,1
5021844,0,0,1,1,0,0,0,1,3,22,90000,24.6219977138476,0.416161865062253,"Working","Civil marriage","House / apartment","Medicine staff",0,1
5021847,0,0,1,0,0,0,0,1,3,1,135000,27.8992724012129,0.763876054949794,"Working","Civil marriage","With parents","Other",0,1
5021853,0,0,1,0,0,0,0,1,3,38,157500,32.7481057105895,5.83447983189251,"Working","Civil marriage","House / apartment","Sales staff",0,1
5021854,0,0,1,0,0,1,0,0,2,14,180000,30.0649568437408,4.8351437743417,"Commercial associate","Married","House / apartment","Laborers",1,3
5021857,0,1,1,0,1,1,0,1,2,47,315000,49.9202584584215,1.16361047797012,"State servant","Widow","House / apartment","Other",0,3
5021873,1,1,0,0,0,0,0,0,1,1,171000,26.1333223817053,0.427113493090207,"Working","Single / not married","Rented apartment","Laborers",0,1
5021876,1,0,1,0,0,0,0,2,4,24,135000,37.0548334325825,7.00082821686961,"Working","Married","House / apartment","Laborers",0,1
5021879,1,1,0,0,1,0,0,2,4,32,112500,35.8528922565145,0.594125820516506,"Working","Married","House / apartment","Laborers",1,1
5021882,0,1,1,0,0,0,0,0,2,60,135000,46.4047858614482,3.75367050658124,"Commercial associate","Married","House / apartment","Managers",0,3
5021895,0,0,1,0,0,0,1,0,2,55,328500,57.3317727263394,0,"Pensioner","Civil marriage","House / apartment","Other",0,1
5021904,1,1,1,0,0,0,0,0,2,26,225000,28.2771035681773,3.16502050007871,"Working","Married","House / apartment","Laborers",0,1
5021916,1,1,1,0,1,0,1,0,2,23,148500,62.4653483644428,0,"Pensioner","Married","House / apartment","Other",1,1
5021919,0,1,0,0,1,0,1,1,3,52,76500,59.092246931833,0,"Pensioner","Married","Municipal apartment","Other",0,1
5021922,0,0,1,0,1,0,0,0,2,15,135000,35.4613715545152,4.34505842009076,"Working","Married","House / apartment","Core staff",0,3
5021926,0,1,1,1,1,0,0,2,3,7,135000,55.9217506177403,14.9298069091083,"Working","Separated","House / apartment","Sales staff",0,3
5021928,0,0,1,0,0,0,1,0,2,16,67500,60.8143904392287,0,"Pensioner","Married","House / apartment","Other",0,3
5021940,0,1,1,0,0,0,0,0,2,19,445500,34.1608657261956,1.24848559518676,"Commercial associate","Married","House / apartment","Managers",0,3
5021954,0,0,1,0,0,0,0,0,1,36,67500,24.9970909738051,5.76329424971081,"Working","Single / not married","With parents","High skill tech staff",0,1
5021958,0,1,1,0,0,0,0,0,2,0,76500,48.5786840249971,11.5128989643867,"Working","Married","House / apartment","Other",0,3
5021964,0,0,0,0,0,0,0,1,3,4,103500,32.0882701219053,3.26084724532331,"Working","Married","House / apartment","Sales staff",0,1
5021976,0,0,0,0,0,1,0,1,2,16,180000,35.8665817915495,5.51140680506787,"Working","Single / not married","Rented apartment","Other",0,1
5021981,1,0,1,0,0,0,1,0,2,28,315000,55.5302299157409,0,"Pensioner","Married","House / apartment","Other",0,1
5021983,1,1,1,0,0,0,0,1,3,33,225000,30.6015866171105,11.5128989643867,"Working","Married","House / apartment","Laborers",0,1
5021987,1,1,1,0,0,0,0,0,2,3,135000,25.4707488860141,2.33269676995421,"Working","Married","House / apartment","Sales staff",0,3
5021997,1,0,1,0,0,1,0,0,2,14,90000,51.6451398728242,4.50111911948911,"Commercial associate","Married","House / apartment","Other",0,1
5021999,0,0,1,0,0,0,0,0,2,40,257625,38.0514315831263,1.667385367256,"Commercial associate","Civil marriage","House / apartment","Laborers",0,1
5022000,1,0,1,0,0,0,0,0,1,8,157500,55.037406654483,2.84468538026106,"Working","Single / not married","House / apartment","Laborers",0,1
5022003,1,1,1,0,0,0,0,0,1,0,112500,27.2476505335496,4.41624400227246,"Working","Single / not married","House / apartment","Other",0,1
5022029,1,1,1,1,0,1,0,1,3,19,315000,40.7072013799051,8.24931381205637,"Commercial associate","Married","House / apartment","Security staff",0,1
5022033,1,0,1,0,1,0,1,0,2,39,143100,62.3585699911702,0,"Pensioner","Married","House / apartment","Other",0,1
5022038,1,0,1,0,0,1,0,0,2,24,180000,27.5132275132275,3.84675934481885,"Working","Married","House / apartment","Sales staff",0,1
5090394,0,1,0,0,0,1,0,1,2,17,225000,32.0718426798634,4.76395819216,"Commercial associate","Separated","House / apartment","Core staff",0,1
5022046,1,1,1,1,1,0,0,0,2,34,135000,40.8413588232476,22.3331074560053,"Working","Married","Office apartment","Drivers",0,1
5022048,1,0,1,0,0,0,0,0,1,14,202500,35.0753266665298,11.8469236192393,"Working","Single / not married","House / apartment","Other",0,3
5022056,0,0,1,0,0,1,0,0,2,39,58500,40.3321081199477,13.5006194514603,"Working","Married","House / apartment","Laborers",0,1
5022062,0,0,1,0,1,0,1,0,2,52,180000,55.1277575857136,0,"Pensioner","Married","House / apartment","Other",0,3
5022066,0,0,1,0,1,0,0,0,2,5,216000,31.3353456949835,10.012525924557,"Working","Married","With parents","Core staff",1,3
5022068,0,0,1,1,0,0,0,0,2,29,90000,53.2577670999405,3.334770734512,"Working","Married","House / apartment","Sales staff",0,1
5022077,0,0,1,1,1,0,0,0,2,36,90000,52.5815040692143,4.24923167484616,"Working","Married","House / apartment","Other",0,1
5022086,0,1,1,1,1,1,0,0,2,32,202500,43.2917855945023,11.5840845465684,"Commercial associate","Married","House / apartment","Accountants",0,2
5022093,0,0,1,0,1,0,1,0,1,48,76500,60.7924871831728,0,"Pensioner","Single / not married","House / apartment","Other",0,1
5022102,0,0,0,0,0,0,0,0,1,43,94500,48.833309376647,7.01177984489757,"Working","Single / not married","Rented apartment","Security staff",0,1
5022105,0,0,1,1,1,1,0,1,2,19,112500,49.5287377564221,15.250142028926,"Working","Single / not married","House / apartment","High skill tech staff",0,1
5022113,1,1,1,0,0,0,0,1,3,31,135000,26.3414033142364,0.344976282880552,"Working","Married","House / apartment","Core staff",0,3
5022116,1,0,1,0,0,0,0,0,2,42,315000,53.8984373395758,3.096572824904,"Working","Married","House / apartment","Laborers",0,1
5022125,0,0,1,0,0,1,0,0,2,20,135000,27.628219607521,4.17530818565747,"Commercial associate","Civil marriage","House / apartment","Other",0,3
5022128,0,0,1,0,0,0,1,0,1,48,135000,59.9081432199155,0,"Pensioner","Single / not married","House / apartment","Other",0,3
5022130,1,1,0,0,0,0,0,2,4,39,207000,36.4059494719262,2.08628513932524,"Commercial associate","Married","House / apartment","Sales staff",0,1
5022135,0,0,1,0,0,0,1,0,2,37,126000,56.6226548115293,0,"Pensioner","Married","House / apartment","Other",0,1
5022140,0,0,1,0,0,0,0,0,1,44,207000,53.5781022197581,5.51140680506787,"Commercial associate","Single / not married","House / apartment","Sales staff",0,1
5022143,0,0,1,0,0,0,0,0,2,21,180000,36.0774006310876,4.59420795772672,"Working","Married","House / apartment","Sales staff",0,1
5022147,0,1,1,0,1,1,0,2,4,22,180000,32.0855322148983,7.84684148202906,"Commercial associate","Married","House / apartment","Other",0,3
5022161,0,0,1,0,1,0,1,0,1,12,288000,59.6535178682656,0,"Pensioner","Separated","House / apartment","Other",0,1
5022163,0,0,0,0,0,0,0,1,3,21,112500,32.9753519921696,7.67982915460276,"Working","Married","House / apartment","Sales staff",0,1
5022168,1,0,0,0,1,0,0,0,2,55,45000,36.1595378412972,2.0972367673532,"Working","Married","House / apartment","Low-skill Laborers",0,1
5022172,0,0,0,0,0,0,0,0,1,36,135000,54.5144664161482,0.344976282880552,"Working","Single / not married","Municipal apartment","Cooking staff",0,1
5022176,0,0,0,0,0,0,0,1,2,48,135000,41.5340492960157,21.8457600087613,"Commercial associate","Separated","House / apartment","High skill tech staff",0,1
5022190,0,1,1,0,0,0,0,1,3,30,94500,54.1558005982327,18.7519250908643,"Working","Married","House / apartment","Managers",0,1
5022196,1,1,1,0,0,1,0,3,5,5,135000,32.7042991984777,2.01236165013655,"Working","Married","House / apartment","Laborers",0,1
5022200,1,1,0,1,0,0,0,0,2,24,112500,52.7594680246685,6.92964263468791,"Commercial associate","Married","House / apartment","Drivers",1,1
5022203,1,0,1,0,1,0,0,1,3,30,202500,38.7222187998385,0.75292442692184,"Commercial associate","Married","House / apartment","Drivers",0,1
5022211,0,0,1,0,1,1,0,0,1,12,315000,33.3696106011759,10.5108249998289,"Working","Separated","With parents","Other",0,3
5022212,1,0,1,1,1,0,0,0,2,44,180000,52.4610361609068,9.16377475239054,"Commercial associate","Married","House / apartment","Security staff",1,1
5022219,0,0,1,0,0,0,1,0,1,45,180000,64.5981779228868,0,"Pensioner","Single / not married","House / apartment","Other",0,1
5022227,0,0,1,0,0,0,0,1,3,5,54000,42.6593290758879,0.511988610306851,"Working","Married","House / apartment","Other",0,1
5022235,0,1,1,0,0,0,0,1,2,51,180000,39.2314695031383,16.920265303189,"Commercial associate","Separated","House / apartment","Laborers",0,1
5022240,0,0,1,0,0,1,0,0,2,25,202500,41.701061623442,22.9299711835287,"Working","Married","House / apartment","High skill tech staff",0,1
5022261,0,0,1,0,0,0,0,1,3,26,157500,43.4752253639705,4.76395819216,"Working","Married","House / apartment","Other",0,1
5022263,1,1,1,0,0,0,1,0,2,49,131400,64.7405490872502,0,"Pensioner","Married","House / apartment","Other",0,1
5022277,0,0,0,0,0,0,0,0,1,54,166500,57.8437613366462,38.6784122877266,"Working","Single / not married","Office apartment","Core staff",0,1
5022278,0,1,1,0,1,0,0,0,2,20,202500,48.0666954146902,5.25951936042492,"Working","Married","House / apartment","Sales staff",0,1
5022281,1,1,0,0,0,1,0,0,1,37,225000,29.533802884385,0.763876054949794,"Commercial associate","Single / not married","House / apartment","Managers",0,3
5022283,0,0,0,0,0,0,0,1,3,16,157500,41.3423958055265,9.58267452445978,"Working","Civil marriage","House / apartment","Cooking staff",0,1
